Year,Product line,Product type,Product,Order method type,Retailer country,Revenue,Planned revenue,Product cost,Quantity,Unit cost,Unit price,Gross profit,Unit sale price
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Italy,219926.72,236479.56,155155.53,1823.0,85.11,129.72,64771.19,120.64
2004,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Sales visit,Mexico,31443.3,33670.0,23126.48,962.0,24.04,35.0,8316.82,32.9
2004,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Sales visit,Korea,21262.5,23625.0,16227.0,675.0,24.04,35.0,5035.5,31.5
2004,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Sales visit,Singapore,46538.1,49840.0,34232.96,1424.0,24.04,35.0,12305.14,32.9
2004,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Sales visit,Finland,47105.1,49910.0,34281.04,1426.0,24.04,35.0,12824.06,33.075
2004,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Sales visit,France,91058.1,95515.0,65605.16,2729.0,24.04,35.0,25452.94,33.39
2004,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Sales visit,Belgium,6685.35,7175.0,4928.2,205.0,24.04,35.0,1757.15,32.725
2004,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Sales visit,Italy,57262.8,60550.0,41589.2,1730.0,24.04,35.0,15673.6,33.25
2004,Golf Equipment,Golf Accessories,Course Pro Golf Bag,Sales visit,Mexico,46706.7,51754.8,18809.2,236.0,79.7,219.3,27897.5,196.8225
2004,Golf Equipment,Golf Accessories,Course Pro Golf Bag,Sales visit,Singapore,17743.65,19079.1,6933.9,87.0,79.7,219.3,10809.75,203.95
2004,Golf Equipment,Golf Accessories,Course Pro Golf Bag,Sales visit,Finland,57969.98,64693.5,23511.5,295.0,79.7,219.3,34458.48,196.8225
2004,Golf Equipment,Golf Accessories,Course Pro Golf Bag,Sales visit,Denmark,8158.0,8772.0,3188.0,40.0,79.7,219.3,4970.0,203.95
2004,Golf Equipment,Golf Accessories,Course Pro Golf Bag,Sales visit,France,76893.55,85746.3,31162.7,391.0,79.7,219.3,45730.85,197.37125
2004,Golf Equipment,Golf Accessories,Course Pro Golf Bag,Sales visit,Germany,11013.3,11842.2,4303.8,54.0,79.7,219.3,6709.5,203.95
2004,Golf Equipment,Golf Accessories,Course Pro Golf Bag,Sales visit,Austria,2105.28,2631.6,956.4,12.0,79.7,219.3,1148.88,175.44
2004,Golf Equipment,Golf Accessories,Course Pro Golf Bag,Sales visit,Italy,29042.08,33552.9,12194.1,153.0,79.7,219.3,16847.98,195.91
2005,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Canada,29265.6,31132.8,19094.4,240.0,79.56,129.72,10171.2,121.94
2005,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Mexico,388135.02,456354.96,271895.63,3518.0,73.05,129.72,116239.39,88.68363636
2005,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Korea,120110.9,135816.84,81819.38,1047.0,71.60333333,129.72,38291.52,81.29333333
2005,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,China,167789.44,210665.28,123285.68,1624.0,71.60333333,129.72,44503.76,81.29333333
2005,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Australia,133036.54,141524.52,86799.96,1091.0,79.56,129.72,46236.58,121.94
2005,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Netherlands,0.0,31132.8,13365.6,240.0,55.69,129.72,-13365.6,0.0
2005,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Finland,51702.56,55001.28,33733.44,424.0,79.56,129.72,17969.12,121.94
2005,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Denmark,131451.32,142951.44,87102.24,1102.0,74.786,129.72,44349.08,97.552
2005,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,France,30363.06,34375.8,20701.48,265.0,67.625,129.72,9661.58,60.97
2005,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Germany,199249.96,216632.4,132005.88,1670.0,73.5925,129.72,67244.08,91.455
2005,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Belgium,79748.76,89247.36,53925.7,688.0,71.60333333,129.72,25823.06,81.29333333
2005,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Switzerland,23900.24,28668.12,16986.01,221.0,67.625,129.72,6914.23,60.97
2005,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Austria,54141.36,57595.68,35324.64,444.0,79.56,129.72,18816.72,121.94
2005,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Italy,46337.2,70178.52,39198.89,541.0,63.64666667,129.72,7138.31,40.64666667
2005,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Sales visit,Mexico,30599.45,37065.0,14868.36,1059.0,14.04,35.0,15731.09,30.21666667
2005,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Sales visit,China,9896.25,15225.0,6107.4,435.0,14.04,35.0,3788.85,22.75
2005,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Sales visit,Australia,2503.9,2555.0,1024.92,73.0,14.04,35.0,1478.98,34.3
2005,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Sales visit,Finland,8249.85,8505.0,3411.72,243.0,14.04,35.0,4838.13,33.95
2005,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Sales visit,France,32948.3,37345.0,14980.68,1067.0,14.04,35.0,17967.62,32.2
2005,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Sales visit,Germany,3361.4,3430.0,1375.92,98.0,14.04,35.0,1985.48,34.3
2005,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Sales visit,Switzerland,2503.9,2555.0,1024.92,73.0,14.04,35.0,1478.98,34.3
2005,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Sales visit,Austria,3207.75,4935.0,1979.64,141.0,14.04,35.0,1228.11,22.75
2005,Golf Equipment,Golf Accessories,Course Pro Golf Bag,Sales visit,Mexico,75855.45,82237.5,29887.5,375.0,79.7,219.3,45967.95,201.755
2005,Golf Equipment,Golf Accessories,Course Pro Golf Bag,Sales visit,Australia,60182.16,64254.9,23352.1,293.0,79.7,219.3,36830.06,206.45428571
2005,Golf Equipment,Golf Accessories,Course Pro Golf Bag,Sales visit,France,11131.56,11842.2,4303.8,54.0,79.7,219.3,6827.76,206.14
2005,Golf Equipment,Golf Accessories,Course Pro Golf Bag,Sales visit,Germany,11749.98,12500.1,4542.9,57.0,79.7,219.3,7207.08,206.14
2005,Golf Equipment,Golf Accessories,Course Pro Golf Bag,Sales visit,Switzerland,26048.42,28070.4,10201.6,128.0,79.7,219.3,15846.82,204.68
2005,Golf Equipment,Golf Accessories,Course Pro Golf Bag,Sales visit,Austria,11842.2,13158.0,4782.0,60.0,79.7,219.3,7060.2,197.37
2006,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Canada,175849.21,185110.44,113532.12,1427.0,79.56,129.72,62317.09,123.23
2006,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,China,106963.64,112596.96,69058.08,868.0,79.56,129.72,37905.56,123.23
2006,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Singapore,58534.25,61617.0,37791.0,475.0,79.56,129.72,20743.25,123.23
2006,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Australia,66790.66,70308.24,43121.52,542.0,79.56,129.72,23669.14,123.23
2006,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Netherlands,158227.32,166560.48,102155.04,1284.0,79.56,129.72,56072.28,123.23
2006,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,France,112632.22,118564.08,72717.84,914.0,79.56,129.72,39914.38,123.23
2006,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Belgium,29451.97,31003.08,19014.84,239.0,79.56,129.72,10437.13,123.23
2006,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Switzerland,195812.47,206125.08,126420.84,1589.0,79.56,129.72,69391.63,123.23
2006,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Austria,132841.94,139838.16,85765.68,1078.0,79.56,129.72,47076.26,123.23
2006,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Spain,63956.37,67324.68,41291.64,519.0,79.56,129.72,22664.73,123.23
2006,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Sales visit,Canada,2625.0,2625.0,1053.0,75.0,14.04,35.0,1572.0,35.0
2006,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Sales visit,Mexico,6440.0,6440.0,2583.36,184.0,14.04,35.0,3856.64,35.0
2006,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Sales visit,Japan,1715.0,1715.0,687.96,49.0,14.04,35.0,1027.04,35.0
2006,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Sales visit,Singapore,2744.0,2800.0,1123.2,80.0,14.04,35.0,1620.8,34.3
2006,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Sales visit,Australia,26507.25,30555.0,12256.92,873.0,14.04,35.0,14250.33,33.425
2006,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Sales visit,France,2213.75,4025.0,1614.6,115.0,14.04,35.0,599.15,19.25
2006,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Sales visit,Switzerland,12284.3,12320.0,4942.08,352.0,14.04,35.0,7342.22,34.9125
2006,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Sales visit,Austria,5670.0,5670.0,2274.48,162.0,14.04,35.0,3395.52,35.0
2006,Golf Equipment,Golf Accessories,Course Pro Golf Bag,Sales visit,Canada,22292.38,23465.1,8527.9,107.0,79.7,219.3,13764.48,208.34
2006,Golf Equipment,Golf Accessories,Course Pro Golf Bag,Sales visit,Mexico,11184.3,11184.3,4064.7,51.0,79.7,219.3,7119.6,219.3
2006,Golf Equipment,Golf Accessories,Course Pro Golf Bag,Sales visit,China,54387.4,56579.4,20562.6,258.0,79.7,219.3,33824.8,211.99333333
2006,Golf Equipment,Golf Accessories,Course Pro Golf Bag,Sales visit,Australia,76306.67,79167.3,28771.7,361.0,79.7,219.3,47534.97,210.97
2006,Golf Equipment,Golf Accessories,Course Pro Golf Bag,Sales visit,Sweden,32917.72,34649.4,12592.6,158.0,79.7,219.3,20325.12,208.34
2006,Golf Equipment,Golf Accessories,Course Pro Golf Bag,Sales visit,France,24079.36,24561.6,8926.4,112.0,79.7,219.3,15152.96,213.82
2006,Golf Equipment,Golf Accessories,Course Pro Golf Bag,Sales visit,Switzerland,82929.2,85307.7,31003.3,389.0,79.7,219.3,51925.9,213.94111111
2006,Golf Equipment,Golf Accessories,Course Pro Golf Bag,Sales visit,Austria,8772.0,8772.0,3188.0,40.0,79.7,219.3,5584.0,219.3
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,United States,865350.72,930481.56,610494.03,7173.0,85.11,129.72,254856.69,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,United Kingdom,306425.6,329488.8,216179.4,2540.0,85.11,129.72,90246.2,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,United States,749656.96,806080.08,528873.54,6214.0,85.11,129.72,220783.42,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,United Kingdom,476648.64,512523.72,336269.61,3951.0,85.11,129.72,140379.03,120.64
2004,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Telephone,United States,431585.35,458850.0,315164.4,13110.0,24.04,35.0,116420.95,33.05555556
2004,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Telephone,United Kingdom,153011.6,161595.0,110992.68,4617.0,24.04,35.0,42018.92,33.16764706
2004,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Web,United States,94512.6,99330.0,68225.52,2838.0,24.04,35.0,26287.08,33.3375
2004,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Web,United Kingdom,69760.25,75110.0,51589.84,2146.0,24.04,35.0,18170.41,32.65
2004,Outdoor Protection,First Aid,Deluxe Family Relief Kit,E-mail,United States,27115.2,28245.0,19400.28,807.0,24.04,35.0,7714.92,33.6
2004,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Fax,United States,16699.2,17395.0,11947.88,497.0,24.04,35.0,4751.32,33.6
2004,Golf Equipment,Golf Accessories,Course Pro Golf Bag,Telephone,United States,407822.95,452854.5,164580.5,2065.0,79.7,219.3,243242.45,197.444
2004,Golf Equipment,Golf Accessories,Course Pro Golf Bag,Telephone,United Kingdom,192116.28,214914.0,78106.0,980.0,79.7,219.3,114010.28,195.397
2004,Golf Equipment,Golf Accessories,Course Pro Golf Bag,Web,United States,368517.74,402415.5,146249.5,1835.0,79.7,219.3,222268.24,201.47086957
2004,Golf Equipment,Golf Accessories,Course Pro Golf Bag,Web,United Kingdom,114823.85,123465.9,44871.1,563.0,79.7,219.3,69952.75,203.95
2004,Golf Equipment,Golf Accessories,Course Pro Golf Bag,Mail,United States,10877.28,13596.6,4941.4,62.0,79.7,219.3,5935.88,175.44
2004,Golf Equipment,Golf Accessories,Course Pro Golf Bag,E-mail,United States,35895.2,38596.8,14027.2,176.0,79.7,219.3,21868.0,203.95
2005,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,United States,300460.16,397332.36,229394.15,3063.0,67.625,129.72,71066.01,60.97
2005,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,United Kingdom,0.0,9339.84,4009.68,72.0,55.69,129.72,-4009.68,0.0
2005,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,United States,1332682.26,1483477.92,897746.07,11436.0,73.75378378,129.72,434936.19,92.27891892
2005,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,United Kingdom,804438.18,909726.36,548024.36,7013.0,75.44448276,129.72,256413.82,100.91586207
2005,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Special,United States,50483.16,53704.08,32937.84,414.0,79.56,129.72,17545.32,121.94
2005,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Mail,United States,65359.84,81334.44,47711.95,627.0,67.625,129.72,17647.89,60.97
2005,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Fax,United States,123891.04,131795.52,80832.96,1016.0,79.56,129.72,43058.08,121.94
2005,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Telephone,United States,88718.7,99785.0,40028.04,2851.0,14.04,35.0,48690.66,32.3575
2005,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Telephone,United Kingdom,18114.95,18655.0,7483.32,533.0,14.04,35.0,10631.63,34.0
2005,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Web,United States,105924.35,128310.0,51470.64,3666.0,14.04,35.0,54453.71,30.60217391
2005,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Web,United Kingdom,67328.1,81795.0,32811.48,2337.0,14.04,35.0,34516.62,30.01764706
2005,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Special,United States,6051.5,9310.0,3734.64,266.0,14.04,35.0,2316.86,22.75
2005,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Mail,United States,13647.9,14070.0,5644.08,402.0,14.04,35.0,8003.82,33.95
2005,Golf Equipment,Golf Accessories,Course Pro Golf Bag,Telephone,United States,152085.69,163597.8,59456.2,746.0,79.7,219.3,92629.49,204.10428571
2005,Golf Equipment,Golf Accessories,Course Pro Golf Bag,Telephone,United Kingdom,55798.3,60088.2,21837.8,274.0,79.7,219.3,33960.5,202.38142857
2005,Golf Equipment,Golf Accessories,Course Pro Golf Bag,Web,United States,689609.55,738163.8,268270.2,3366.0,79.7,219.3,421339.35,204.8144186
2005,Golf Equipment,Golf Accessories,Course Pro Golf Bag,Web,United Kingdom,225984.76,241887.9,87909.1,1103.0,79.7,219.3,138075.66,205.33263158
2005,Golf Equipment,Golf Accessories,Course Pro Golf Bag,Mail,United States,20407.86,21710.7,7890.3,99.0,79.7,219.3,12517.56,206.14
2006,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,United States,93408.34,98327.76,60306.48,758.0,79.56,129.72,33101.86,123.23
2006,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,United States,2091213.1,2201348.4,1350133.2,16970.0,79.56,129.72,741079.9,123.23
2006,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,United Kingdom,770310.73,810879.72,497329.56,6251.0,79.56,129.72,272981.17,123.23
2006,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Fax,United States,37338.69,39305.16,24106.68,303.0,79.56,129.72,13232.01,123.23
2006,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Web,United States,124946.5,152880.0,61326.72,4368.0,14.04,35.0,63619.78,31.98837209
2006,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Web,United Kingdom,43366.75,53305.0,21382.92,1523.0,14.04,35.0,21983.83,32.26086957
2006,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Fax,United States,840.0,840.0,336.96,24.0,14.04,35.0,503.04,35.0
2006,Golf Equipment,Golf Accessories,Course Pro Golf Bag,Web,United States,1108588.1,1153079.4,419062.6,5258.0,79.7,219.3,689525.5,211.87532258
2006,Golf Equipment,Golf Accessories,Course Pro Golf Bag,Web,United Kingdom,393437.5,408775.2,148560.8,1864.0,79.7,219.3,244876.7,211.4221875
2006,Golf Equipment,Golf Accessories,Course Pro Golf Bag,Fax,United States,17083.88,17982.6,6535.4,82.0,79.7,219.3,10548.48,208.34
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,Canada,67799.68,72902.64,47831.82,562.0,85.11,129.72,19967.86,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,Japan,419827.2,451425.6,296182.8,3480.0,85.11,129.72,123644.4,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,China,71418.88,76794.24,50385.12,592.0,85.11,129.72,21033.76,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,Netherlands,159003.52,170970.96,112174.98,1318.0,85.11,129.72,46828.54,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,Denmark,28109.12,30224.76,19830.63,233.0,85.11,129.72,8278.49,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,France,195195.52,209886.96,137707.98,1618.0,85.11,129.72,57487.54,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,Austria,53926.08,57984.84,38044.17,447.0,85.11,129.72,15881.91,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Canada,421878.08,453630.84,297629.67,3497.0,85.11,129.72,124248.41,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Brazil,282780.16,304063.68,199497.84,2344.0,85.11,129.72,83282.32,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Japan,292310.72,314311.56,206221.53,2423.0,85.11,129.72,86089.19,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Korea,107731.52,115839.96,76003.23,893.0,85.11,129.72,31728.29,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,China,770648.32,828651.36,543682.68,6388.0,85.11,129.72,226965.64,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Singapore,95305.6,102478.8,67236.9,790.0,85.11,129.72,28068.7,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Netherlands,271440.0,291870.0,191497.5,2250.0,85.11,129.72,79942.5,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Sweden,102061.44,109743.12,72003.06,846.0,85.11,129.72,30058.38,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Finland,344427.2,370350.6,242989.05,2855.0,85.11,129.72,101438.15,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Denmark,24007.36,25814.28,16936.89,199.0,85.11,129.72,7070.47,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,France,275059.2,295761.6,194050.8,2280.0,85.11,129.72,81008.4,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Germany,211964.48,227918.04,149538.27,1757.0,85.11,129.72,62426.21,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Belgium,88067.2,94695.6,62130.3,730.0,85.11,129.72,25936.9,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Austria,179391.68,192893.64,126558.57,1487.0,85.11,129.72,52833.11,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Spain,275059.2,295761.6,194050.8,2280.0,85.11,129.72,81008.4,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Special,Canada,68885.44,74070.12,48597.81,571.0,85.11,129.72,20287.63,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Special,Mexico,33055.36,35543.28,23320.14,274.0,85.11,129.72,9735.22,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Special,Belgium,23162.88,24906.24,16341.12,192.0,85.11,129.72,6821.76,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Mail,Japan,73469.76,78999.48,51831.99,609.0,85.11,129.72,21637.77,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Mail,Netherlands,42706.56,45920.88,30128.94,354.0,85.11,129.72,12577.62,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Mail,France,117744.64,126606.72,83067.36,976.0,85.11,129.72,34677.28,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Mail,Spain,31004.48,33338.04,21873.27,257.0,85.11,129.72,9131.21,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,E-mail,Canada,221133.12,237776.76,156006.63,1833.0,85.11,129.72,65126.49,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,E-mail,Japan,76727.04,82501.92,54129.96,636.0,85.11,129.72,22597.08,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,E-mail,Sweden,121001.92,130109.16,85365.33,1003.0,85.11,129.72,35636.59,120.64
2004,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,E-mail,Germany,267217.6,287329.8,188518.65,2215.0,85.11,129.72,78698.95,120.64
